"id_plant","date","weight_kg","timing","estimated_weight_after","dryW_kg","phyto","treatment_co2","water_treatment","plant_in_pot","increment_g","day_incr","daily_transp","estimated_weight_before","daily_transp_est_20210506","daily_transp_est_20210603"
89,2021-06-06,7.553,"2_after watering","yes",4.73809,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
89,2021-06-09,7.391,"1_before watering","no",4.73809,1,"elevated","control","yes",162,3,54,"no",NA,90.6666666666667
89,2021-06-09,7.7555,"2_after watering","no",4.73809,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
89,2021-06-10,NA,"1_before watering","no",4.73809,1,"elevated","control","yes",NA,1,NA,"yes",NA,90.6666666666667
101,2021-04-30,7.1555,"2_after watering","no",4.58273,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
101,2021-05-04,6.7845,"1_before watering","no",4.58273,1,"elevated","drought","yes",371,4,92.7499999999999,"no",NA,NA
101,2021-05-04,7.097,"2_after watering","no",4.58273,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
101,2021-05-07,6.8135,"1_before watering","no",4.58273,1,"elevated","drought","yes",283.5,3,94.5,"no",NA,NA
101,2021-05-07,7.1505,"2_after watering","no",4.58273,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
101,2021-05-10,6.8435,"1_before watering","no",4.58273,1,"elevated","drought","yes",307,3,102.333333333333,"no",NA,NA
101,2021-05-10,7.1935,"2_after watering","no",4.58273,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
101,2021-05-13,6.843,"1_before watering","no",4.58273,1,"elevated","drought","yes",350.5,3,116.833333333333,"no",NA,NA
101,2021-05-13,7.1995,"2_after watering","no",4.58273,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
101,2021-05-17,6.896,"1_before watering","no",4.58273,1,"elevated","drought","yes",303.5,4,75.8749999999999,"no",NA,NA
101,2021-05-20,6.6045,"1_before watering","no",4.58273,1,"elevated","drought","yes",291.5,3,97.1666666666667,"no",NA,NA
101,2021-05-24,6.2845,"1_before watering","no",4.58273,1,"elevated","drought","yes",319.999999999999,4,79.9999999999998,"no",NA,NA
101,2021-05-27,5.9215,"1_before watering","no",4.58273,1,"elevated","drought","yes",363,3,121,"no",NA,NA
101,2021-05-31,5.706,"1_before watering","no",4.58273,1,"elevated","drought","yes",215.5,4,53.8749999999999,"no",NA,NA
101,2021-06-03,5.61,"1_before watering","no",4.58273,1,"elevated","drought","yes",96.0000000000001,3,32,"no",NA,NA
104,2021-04-30,7.4115,"2_after watering","no",4.84869,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
104,2021-05-04,7.097,"1_before watering","no",4.84869,1,"elevated","drought","yes",314.5,4,78.6249999999999,"no",NA,NA
104,2021-05-04,7.386,"2_after watering","no",4.84869,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
104,2021-05-07,7.17,"1_before watering","no",4.84869,1,"elevated","drought","yes",216,3,72.0000000000001,"no",NA,NA
104,2021-05-07,7.436,"2_after watering","no",4.84869,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
104,2021-05-10,7.1735,"1_before watering","no",4.84869,1,"elevated","drought","yes",262.5,3,87.5000000000001,"no",NA,NA
104,2021-05-10,7.4655,"2_after watering","no",4.84869,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
104,2021-05-13,7.154,"1_before watering","no",4.84869,1,"elevated","drought","yes",311.5,3,103.833333333333,"no",NA,NA
104,2021-05-13,7.4745,"2_after watering","no",4.84869,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
104,2021-05-17,7.1795,"1_before watering","no",4.84869,1,"elevated","drought","yes",295,4,73.75,"no",NA,NA
104,2021-05-24,6.5315,"1_before watering","no",4.84869,1,"elevated","drought","yes",648,7,92.5714285714285,"no",NA,NA
104,2021-05-27,6.2845,"1_before watering","no",4.84869,1,"elevated","drought","yes",247,3,82.3333333333333,"no",NA,NA
107,2021-04-29,7.2035,"2_after watering","no",4.58607,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
107,2021-05-03,6.95883333333333,"1_before watering","no",4.58607,2,"ambient","drought","yes",232.666666666666,4,NA,"yes",58.1666666666664,NA
107,2021-05-03,7.1915,"2_after watering","no",4.58607,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
107,2021-05-06,7.017,"1_before watering","no",4.58607,2,"ambient","drought","yes",174.499999999999,3,58.1666666666664,"no",58.1666666666664,NA
107,2021-05-06,7.261,"2_after watering","no",4.58607,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
107,2021-05-07,7.172,"1_before watering","no",4.58607,2,"ambient","drought","yes",89.0000000000004,1,89.0000000000004,"no",58.1666666666664,NA
107,2021-05-10,6.944,"1_before watering","no",4.58607,2,"ambient","drought","yes",228,3,75.9999999999999,"no",58.1666666666664,NA
107,2021-05-10,7.243,"2_after watering","no",4.58607,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
107,2021-05-12,7.0435,"1_before watering","no",4.58607,2,"ambient","drought","yes",199.5,2,99.7500000000002,"no",58.1666666666664,NA
107,2021-05-12,7.3645,"2_after watering","no",4.58607,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
107,2021-05-17,6.8935,"1_before watering","no",4.58607,2,"ambient","drought","yes",470.999999999999,5,94.1999999999998,"no",58.1666666666664,NA
107,2021-05-20,6.5765,"1_before watering","no",4.58607,2,"ambient","drought","yes",317,3,105.666666666667,"no",58.1666666666664,NA
107,2021-05-24,6.3165,"1_before watering","no",4.58607,2,"ambient","drought","yes",260.000000000001,4,65.0000000000002,"no",58.1666666666664,NA
107,2021-05-27,6.0305,"1_before watering","no",4.58607,2,"ambient","drought","yes",286,3,95.3333333333332,"no",58.1666666666664,NA
107,2021-05-31,5.7855,"1_before watering","no",4.58607,2,"ambient","drought","yes",245,4,61.25,"no",58.1666666666664,NA
107,2021-06-02,5.708,"1_before watering","no",4.58607,2,"ambient","drought","yes",77.4999999999997,2,38.7499999999998,"no",58.1666666666664,NA
111,2021-04-30,7.0995,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-04,6.942,"1_before watering","no",4.53626,1,"elevated","control","yes",157.5,4,39.3749999999999,"no",NA,NA
111,2021-05-04,7.0945,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-07,6.9525,"1_before watering","no",4.53626,1,"elevated","control","yes",142,3,47.3333333333334,"no",NA,NA
111,2021-05-07,7.1295,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-10,7.045,"1_before watering","no",4.53626,1,"elevated","control","yes",84.5000000000002,3,28.1666666666667,"no",NA,NA
111,2021-05-10,7.3245,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-13,7.0995,"1_before watering","no",4.53626,1,"elevated","control","yes",225,3,74.9999999999999,"no",NA,NA
111,2021-05-13,7.224,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-17,7.111,"1_before watering","no",4.53626,1,"elevated","control","yes",113,4,28.2500000000001,"no",NA,NA
111,2021-05-17,7.243,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-20,7.1605,"1_before watering","no",4.53626,1,"elevated","control","yes",82.5000000000005,3,27.5000000000002,"no",NA,NA
111,2021-05-20,7.301,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-24,7.0935,"1_before watering","no",4.53626,1,"elevated","control","yes",207.5,4,51.8750000000001,"no",NA,NA
111,2021-05-24,7.2425,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-27,7.043,"1_before watering","no",4.53626,1,"elevated","control","yes",199.5,3,66.4999999999999,"no",NA,NA
111,2021-05-27,7.2725,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-05-31,7.09,"1_before watering","no",4.53626,1,"elevated","control","yes",182.5,4,45.625,"no",NA,NA
111,2021-05-31,7.241,"2_after watering","no",4.53626,1,"elevated","control","yes",NA,NA,NA,"no",NA,NA
111,2021-06-01,7.1665,"1_before watering","no",4.53626,1,"elevated","control","yes",74.4999999999996,1,74.4999999999996,"no",NA,NA
112,2021-04-30,6.811,"2_after watering","no",4.28681,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
112,2021-05-04,6.593,"1_before watering","no",4.28681,1,"elevated","drought","yes",218,4,54.5,"no",NA,NA
112,2021-05-04,6.8235,"2_after watering","no",4.28681,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
112,2021-05-07,6.6905,"1_before watering","no",4.28681,1,"elevated","drought","yes",133,3,44.3333333333333,"no",NA,NA
112,2021-05-07,6.877,"2_after watering","no",4.28681,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
112,2021-05-10,6.6405,"1_before watering","no",4.28681,1,"elevated","drought","yes",236.499999999999,3,78.8333333333332,"no",NA,NA
112,2021-05-10,6.9745,"2_after watering","no",4.28681,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
112,2021-05-13,6.676,"1_before watering","no",4.28681,1,"elevated","drought","yes",298.5,3,99.4999999999999,"no",NA,NA
112,2021-05-13,6.9205,"2_after watering","no",4.28681,1,"elevated","drought","yes",NA,NA,NA,"no",NA,NA
112,2021-05-17,6.7745,"1_before watering","no",4.28681,1,"elevated","drought","yes",146,4,36.5,"no",NA,NA
112,2021-05-20,6.519,"1_before watering","no",4.28681,1,"elevated","drought","yes",255.5,3,85.1666666666665,"no",NA,NA
112,2021-05-24,6.2325,"1_before watering","no",4.28681,1,"elevated","drought","yes",286.5,4,71.6250000000001,"no",NA,NA
112,2021-05-27,5.9535,"1_before watering","no",4.28681,1,"elevated","drought","yes",279,3,93,"no",NA,NA
112,2021-05-31,5.733,"1_before watering","no",4.28681,1,"elevated","drought","yes",220.5,4,55.1250000000001,"no",NA,NA
112,2021-06-03,5.6125,"1_before watering","no",4.28681,1,"elevated","drought","yes",120.5,3,40.1666666666666,"no",NA,NA
116,2021-04-29,7.1125,"2_after watering","no",4.51913,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
116,2021-05-03,6.88766666666667,"1_before watering","no",4.51913,2,"ambient","drought","yes",217.333333333334,4,NA,"yes",54.3333333333334,NA
116,2021-05-03,7.105,"2_after watering","no",4.51913,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
116,2021-05-06,6.942,"1_before watering","no",4.51913,2,"ambient","drought","yes",163,3,54.3333333333334,"no",54.3333333333334,NA
116,2021-05-06,7.1675,"2_after watering","no",4.51913,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
116,2021-05-07,7.09,"1_before watering","no",4.51913,2,"ambient","drought","yes",77.5000000000006,1,77.5000000000006,"no",54.3333333333334,NA
116,2021-05-10,6.676,"1_before watering","no",4.51913,2,"ambient","drought","yes",414,3,138,"no",54.3333333333334,NA
116,2021-05-10,7.1135,"2_after watering","no",4.51913,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
116,2021-05-12,6.8315,"1_before watering","no",4.51913,2,"ambient","drought","yes",282,2,141,"no",54.3333333333334,NA
116,2021-05-12,7.1995,"2_after watering","no",4.51913,2,"ambient","drought","yes",NA,NA,NA,"no",NA,NA
116,2021-05-17,6.667,"1_before watering","no",4.51913,2,"ambient","drought","yes",532.5,5,106.5,"no",54.3333333333334,NA
116,2021-05-20,6.3965,"1_before watering","no",4.51913,2,"ambient","drought","yes",270.5,3,90.1666666666667,"no",54.3333333333334,NA
116,2021-05-24,6.054,"1_before watering","no",4.51913,2,"ambient","drought","yes",342.499999999999,4,85.6249999999998,"no",54.3333333333334,NA
116,2021-05-27,5.834,"1_before watering","no",4.51913,2,"ambient","drought","yes",220.000000000001,3,73.3333333333335,"no",54.3333333333334,NA
116,2021-05-31,5.617,"1_before watering","no",4.51913,2,"ambient","drought","yes",217,4,54.2499999999999,"no",54.3333333333334,NA
116,2021-06-03,5.518,"1_before watering","no",4.51913,2,"ambient","drought","yes",99.0000000000002,3,33.0000000000001,"no",54.3333333333334,NA
116,2021-06-08,5.4175,"1_before watering","no",4.51913,2,"ambient","drought","yes",100.499999999999,5,20.0999999999999,"no",54.3333333333334,NA
